,Graph File,Algorithm,Reg,Stepsize,Clique Size,Valid,Runtime (s),History
23,C250-9.mtx,PGD,l0,Fixed Gamma = 0.05,38,True,0.04266101699977298,"[np.float64(-0.06952834371006403), np.float64(0.05899613569531881), np.float64(0.16126634278549834), np.float64(0.24313838634784726), np.float64(0.3091968582131852), np.float64(0.36291718019214947), np.float64(0.40691313369444526), np.float64(0.4432159440822825), np.float64(0.47330391563474244), np.float64(0.4984410110555761), np.float64(0.5194968247395212), np.float64(0.5373046020720038), np.float64(0.5523707836461363), np.float64(0.5652466695716984), np.float64(0.5762594922885801), np.float64(0.5858591060332647), np.float64(0.5941888013484264), np.float64(0.6010566667467425), np.float64(0.606892754456444), np.float64(0.6118229797648821), np.float64(0.6159972031058263), np.float64(0.6195701712275392), np.float64(0.6226670100518863), np.float64(0.6253739703001439), np.float64(0.627732388408237), np.float64(0.6297573650100732), np.float64(0.6315200445384491), np.float64(0.6330513859640575), np.float64(0.6343814924754871), np.float64(0.6355380632029612), np.float64(0.6365581572216907), np.float64(0.6374617408925942), np.float64(0.6382611800005948), np.float64(0.6389610214150464), np.float64(0.6395857310577199), np.float64(0.640146211096392), np.float64(0.6406515610572321), np.float64(0.6410909141618621), np.float64(0.64148429256707), np.float64(0.6418374566667), np.float64(0.6421550898594629), np.float64(0.6424412944026163), np.float64(0.6426996900472904), np.float64(0.642933413718362), np.float64(0.6431452018891647), np.float64(0.6433374472005233), np.float64(0.6435122463771858), np.float64(0.6436714408785802), np.float64(0.6438166514690835), np.float64(0.6439493076876028), np.float64(0.6440706730286082), np.float64(0.6441818665092544), np.float64(0.6442838811844941), np.float64(0.6443776000792474), np.float64(0.6444638099302857), np.float64(0.6445432130671555), np.float64(0.6446164377093575), np.float64(0.6446840469135116), np.float64(0.6447465463682811), np.float64(0.6448043912048934), np.float64(0.6448579919662626), np.float64(0.6449077198568619), np.float64(0.6449539113783658), np.float64(0.6449968724417329), np.float64(0.6450368820345536), np.float64(0.6450741955126416), np.float64(0.645109047577041), np.float64(0.6451416549911206), np.float64(0.6451722190873836), np.float64(0.6452009281098656), np.float64(0.645227959435279), np.float64(0.6452534817144452), np.float64(0.6452776569749765), np.float64(0.6453006427264151), np.float64(0.645322594110671), np.float64(0.645343666142782), np.float64(0.6453640160909506), np.float64(0.6453838060493766), np.float64(0.645403205763979), np.float64(0.6454223957787548), np.float64(0.6454388006129388), np.float64(0.6454539691812378), np.float64(0.6454682884614201), np.float64(0.6454818119770663), np.float64(0.6454945893615429), np.float64(0.6455066666839415), np.float64(0.6455180867441632), np.float64(0.6455288893403738), np.float64(0.645539111511673), np.float64(0.6455487877585411), np.float64(0.645557950243287), np.float64(0.6455666289725563), np.float64(0.6455748519636109), np.float64(0.6455826453960457), np.float64(0.6455900337503337), np.float64(0.6455970399344624), np.float64(0.6456036853998249), np.float64(0.6456099902473666), np.float64(0.6456159733249043), np.float64(0.6456216523164383), np.float64(0.6456270438242091)]"
24,C500-9.mtx,FW,l2,Optimal Gamma (LS),37,True,0.4028375199995935,"[np.float64(0.5), np.float64(0.75), np.float64(0.8333333333333333), np.float64(0.8749999999999999), np.float64(0.9), np.float64(0.9166666666666666), np.float64(0.9285714285714284), np.float64(0.9374999999999998), np.float64(0.9444444444444444), np.float64(0.95), np.float64(0.9545454545454541), np.float64(0.958333333333333), np.float64(0.961538461538461), np.float64(0.9642857142857141), np.float64(0.9666666666666663), np.float64(0.9687499999999998), np.float64(0.9705882352941173), np.float64(0.972222222222222), np.float64(0.9736842105263154), np.float64(0.9749999999999998), np.float64(0.9761904761904759), np.float64(0.9772727272727268), np.float64(0.9782608695652172), np.float64(0.9791666666666663), np.float64(0.9799999999999996), np.float64(0.9807692307692305), np.float64(0.981481481481481), np.float64(0.9821428571428565), np.float64(0.9827586206896547), np.float64(0.9833333333333327), np.float64(0.983870967741935), np.float64(0.9843749999999996), np.float64(0.9848484848484843), np.float64(0.9852941176470582), np.float64(0.9857142857142855), np.float64(0.9861111111111106), np.float64(0.9864864864864862)]"
25,C500-9.mtx,PFW,l2,Optimal Gamma (LS),39,True,0.4852556572004687,"[np.float64(0.5), np.float64(0.75), np.float64(0.8125), np.float64(0.875), np.float64(0.8906250000000001), np.float64(0.90625), np.float64(0.9218750000000002), np.float64(0.9375000000000003), np.float64(0.9414062500000003), np.float64(0.9453125000000003), np.float64(0.94921875), np.float64(0.9531250000000003), np.float64(0.9570312500000003), np.float64(0.9609375000000003), np.float64(0.9648437500000002), np.float64(0.9687500000000002), np.float64(0.9697265625000003), np.float64(0.9707031250000003), np.float64(0.9716796875000003), np.float64(0.9726562499999999), np.float64(0.9736328125), np.float64(0.9746093750000004), np.float64(0.9755859375), np.float64(0.9765625), np.float64(0.9775390625), np.float64(0.9785156250000002), np.float64(0.9794921875000002), np.float64(0.9804687500000003), np.float64(0.9814453125), np.float64(0.9824218750000004), np.float64(0.9833984375000004), np.float64(0.9843750000000003), np.float64(0.9846191406250003), np.float64(0.98486328125), np.float64(0.9851074218750003), np.float64(0.9853515625000004), np.float64(0.9855957031250006), np.float64(0.9858398437500004), np.float64(0.9860839843750007), np.float64(0.9861450195312504), np.float64(0.986206054687501), np.float64(0.9862670898437504), np.float64(0.9863281250000009), np.float64(0.986389160156251), np.float64(0.9864501953125011), np.float64(0.9865112304687507), np.float64(0.9865722656250011), np.float64(0.9866333007812506), np.float64(0.9866943359375008), np.float64(0.9867553710937509), np.float64(0.9868164062500009), np.float64(0.9868774414062508), np.float64(0.9869384765625004), np.float64(0.986953735351563), np.float64(0.9869689941406258), np.float64(0.9869842529296884), np.float64(0.9869995117187504), np.float64(0.9870147705078134), np.float64(0.987030029296876), np.float64(0.9870452880859385), np.float64(0.987060546875001), np.float64(0.9870758056640634), np.float64(0.987091064453126), np.float64(0.9871063232421884), np.float64(0.9871101379394541), np.float64(0.9871139526367197), np.float64(0.9871177673339856), np.float64(0.9871215820312513), np.float64(0.987125396728517), np.float64(0.9871292114257824), np.float64(0.9871330261230482), np.float64(0.9871368408203137), np.float64(0.9871406555175793), np.float64(0.987144470214845), np.float64(0.9871482849121099), np.float64(0.9871520996093759), np.float64(0.9871559143066417), np.float64(0.9871597290039072), np.float64(0.9871635437011727), np.float64(0.9871673583984382), np.float64(0.9871711730957039), np.float64(0.9871721267700204), np.float64(0.9871730804443367), np.float64(0.987174034118653), np.float64(0.9871749877929694), np.float64(0.9871759414672852), np.float64(0.9871761798858649), np.float64(0.987176418304444), np.float64(0.9871766567230231), np.float64(0.9871768951416022), np.float64(0.9871771335601813), np.float64(0.9871773719787604), np.float64(0.9871776103973394), np.float64(0.987177848815918), np.float64(0.9871780872344972), np.float64(0.9871783256530763), np.float64(0.9871783852577211), np.float64(0.987178444862366), np.float64(0.9871785044670107), np.float64(0.9871785640716562), np.float64(0.9871786236763003)]"
26,C500-9.mtx,AFW,l2,Optimal Gamma (LS),39,True,0.12160296239962917,"[np.float64(0.5), np.float64(0.75), np.float64(0.8333333333333335), np.float64(0.875), np.float64(0.9), np.float64(0.9166666666666666), np.float64(0.9285714285714286), np.float64(0.9375), np.float64(0.9444444444444444), np.float64(0.9500000000000001), np.float64(0.9545454545454543), np.float64(0.9583333333333331), np.float64(0.9615384615384613), np.float64(0.9642857142857144), np.float64(0.9666666666666669), np.float64(0.9687499999999998), np.float64(0.970588235294118), np.float64(0.972222222222222), np.float64(0.9736842105263157), np.float64(0.9749999999999999), np.float64(0.9761904761904762), np.float64(0.9772727272727273), np.float64(0.9782608695652176), np.float64(0.9791666666666667), np.float64(0.98), np.float64(0.9807692307692307), np.float64(0.9814814814814817), np.float64(0.9821428571428573), np.float64(0.9827586206896551), np.float64(0.9833333333333336), np.float64(0.9838709677419352), np.float64(0.984375), np.float64(0.9848484848484849), np.float64(0.9852941176470588), np.float64(0.9857142857142858), np.float64(0.986111111111111), np.float64(0.9864864864864864), np.float64(0.9868421052631582), np.float64(0.9871794871794874)]"
27,C500-9.mtx,PGD,l2,Optimal Gamma (LS),47,True,0.24875544300084584,"[np.float64(0.5), np.float64(0.8495298625592027), np.float64(0.9260225241254016), np.float64(0.9589987404164153), np.float64(0.9714681356852046), np.float64(0.9789491458952001), np.float64(0.981052262143589), np.float64(0.9831357664702901), np.float64(0.9841404271466145), np.float64(0.9853892599240521), np.float64(0.9861167151997169), np.float64(0.9873044713524024), np.float64(0.9879228953830492), np.float64(0.9885749809996217), np.float64(0.9890735656690726), np.float64(0.9892804825857003), np.float64(0.9893413968797491), np.float64(0.9893566257250603), np.float64(0.9893604330043416), np.float64(0.9893613848411352), np.float64(0.9893616228046214), np.float64(0.9893616822965614), np.float64(0.98936169716979), np.float64(0.9893617008881849), np.float64(0.9893617018177862), np.float64(0.9893617020501857)]"
28,C500-9.mtx,FW,l0,Optimal Gamma (LS),38,True,0.2129071319996001,"[np.float64(-0.06952834371006403), np.float64(0.3714918998073458), np.float64(0.4963305432625526), np.float64(0.5502213431208325), np.float64(0.5787578044099886), np.float64(0.5958645809051107), np.float64(0.6070182703249474), np.float64(0.614746399969918), np.float64(0.6203535439516839), np.float64(0.6245714617974769), np.float64(0.6278379516738433), np.float64(0.6304287960341113), np.float64(0.6325252055502192), np.float64(0.6342505151975495), np.float64(0.6356912094339591), np.float64(0.6369095044186663), np.float64(0.6379511628329261), np.float64(0.6388505062234437), np.float64(0.6396337214212505), np.float64(0.6403210962989987), np.float64(0.640928565165615), np.float64(0.6414687981803856), np.float64(0.6419519830330858), np.float64(0.6423863948649062), np.float64(0.6427788178844216), np.float64(0.6431348614405964), np.float64(0.6434591998739028), np.float64(0.6437557565776024), np.float64(0.6440278467137337), np.float64(0.6442782889349661), np.float64(0.6445094936242528), np.float64(0.6447235331669223), np.float64(0.6449221983478399), np.float64(0.6451070439413064), np.float64(0.6452794258151221), np.float64(0.6454405313210481), np.float64(0.6455914043359059), np.float64(0.6457329660117177)]"
29,C500-9.mtx,PFW,l0,Optimal Gamma (LS),38,True,0.581422229999589,"[np.float64(-0.06952834371006403), np.float64(0.3714918998073458), np.float64(0.4608566214640995), np.float64(0.5502213431208532), np.float64(0.5663526073332985), np.float64(0.5824838715457438), np.float64(0.5986151357581893), np.float64(0.6147463999706347), np.float64(0.617516788026835), np.float64(0.620287176083036), np.float64(0.623057564139236), np.float64(0.625827952195437), np.float64(0.6285983402516371), np.float64(0.631368728307838), np.float64(0.6341391163640381), np.float64(0.6369095044202385), np.float64(0.6373978812170131), np.float64(0.6378862580137875), np.float64(0.6383746348105619), np.float64(0.6388630116073359), np.float64(0.6393513884041102), np.float64(0.6398397652008845), np.float64(0.6403281419976588), np.float64(0.640816518794433), np.float64(0.6413048955912073), np.float64(0.6417932723879815), np.float64(0.6422816491847557), np.float64(0.6427700259815299), np.float64(0.6432584027783042), np.float64(0.6437467795750784), np.float64(0.6442351563718524), np.float64(0.6447235331686266), np.float64(0.6448164753573759), np.float64(0.644909417546125), np.float64(0.645002359734874), np.float64(0.6450953019236232), np.float64(0.6451882441123723), np.float64(0.6452811863011213), np.float64(0.6453082443971592), np.float64(0.6453353024931966), np.float64(0.6453623605892347), np.float64(0.6453894186852723), np.float64(0.64541647678131), np.float64(0.6454435348773475), np.float64(0.6454705929733852), np.float64(0.6454976510694228), np.float64(0.6455247091654606), np.float64(0.6455517672614981), np.float64(0.6455788253575357), np.float64(0.6456058834535734), np.float64(0.6456131114130326), np.float64(0.6456203393724917), np.float64(0.6456275673319509), np.float64(0.6456347952914102), np.float64(0.6456420232508694), np.float64(0.6456492512103285), np.float64(0.6456564791697876), np.float64(0.6456637071292468), np.float64(0.645670935088706), np.float64(0.645678163048165), np.float64(0.6456853910076241), np.float64(0.6456926189670831), np.float64(0.645699843348917), np.float64(0.6457070677307508), np.float64(0.6457088178188803), np.float64(0.64571056790701), np.float64(0.6457123170854748), np.float64(0.6457140662639395), np.float64(0.6457158154424041), np.float64(0.6457175646208687), np.float64(0.6457193137993333), np.float64(0.6457210629777979), np.float64(0.6457228121562626), np.float64(0.645724561334727), np.float64(0.6457250065208603), np.float64(0.6457254517069937), np.float64(0.645725896893127), np.float64(0.6457263420792604), np.float64(0.645726786741984), np.float64(0.6457272314047077), np.float64(0.6457276756095804), np.float64(0.6457281198144531), np.float64(0.6457285637939507), np.float64(0.6457290077734482), np.float64(0.6457294505306295), np.float64(0.6457298932878106), np.float64(0.6457303360449917), np.float64(0.6457307788021727), np.float64(0.6457312215593538), np.float64(0.6457316643165347), np.float64(0.6457321070737159), np.float64(0.6457325498308968), np.float64(0.6457326596279482), np.float64(0.6457327694249994), np.float64(0.645732797128322), np.float64(0.6457328248316445), np.float64(0.6457328522498893), np.float64(0.6457328796681341), np.float64(0.6457328866114243), np.float64(0.6457328935547143), np.float64(0.6457329004605783)]"
30,C500-9.mtx,AFW,l0,Optimal Gamma (LS),40,True,0.19806427399998938,"[np.float64(-0.06952834371006403), np.float64(0.3714918998073458), np.float64(0.4963305432625526), np.float64(0.5502213431208323), np.float64(0.5787578044099885), np.float64(0.5958645809051106), np.float64(0.6070182703249469), np.float64(0.6147463999699181), np.float64(0.6203535439516841), np.float64(0.6245714617974768), np.float64(0.627837951673843), np.float64(0.6304287960341113), np.float64(0.632525205550219), np.float64(0.634250515197549), np.float64(0.6356912094339588), np.float64(0.6369095044186659), np.float64(0.6379511628329257), np.float64(0.6388505062234437), np.float64(0.6396337214212505), np.float64(0.6403210962989985), np.float64(0.640928565165615), np.float64(0.6414687981803855), np.float64(0.6419519830330858), np.float64(0.6423863948649062), np.float64(0.6427788178844215), np.float64(0.6431348614405962), np.float64(0.6434591998739028), np.float64(0.6437557565776024), np.float64(0.6440278467137333), np.float64(0.6442782889349662), np.float64(0.6445094936242527), np.float64(0.6447235331669221), np.float64(0.6449221983478397), np.float64(0.6451070439413062), np.float64(0.6452794258151222), np.float64(0.6454405313210478), np.float64(0.6455914043359059), np.float64(0.6457329660117175), np.float64(0.6458660320620745), np.float64(0.6459913272357185)]"
31,C500-9.mtx,PGD,l0,Optimal Gamma (LS),45,True,0.3920581410002342,"[np.float64(-0.06952834371006403), np.float64(0.571583284141105), np.float64(0.5997550362600572), np.float64(0.6220580462998745), np.float64(0.6378401528738546), np.float64(0.6427093194992816), np.float64(0.6445408448527864), np.float64(0.6453760090293961), np.float64(0.6458409337815381), np.float64(0.646111320678685), np.float64(0.6462723326692776), np.float64(0.6463694875230084), np.float64(0.6464285501007557), np.float64(0.646464607202063), np.float64(0.6464866714556069), np.float64(0.6465001903314087), np.float64(0.6465084788527047), np.float64(0.6465135621711058), np.float64(0.6465166801120763), np.float64(0.6465185925822883), np.float64(0.6465197656039932), np.float64(0.6465204850412971), np.float64(0.6465209262592508), np.float64(0.6465211968342534), np.float64(0.6465213627545265), np.float64(0.6465214644944492), np.float64(0.6465215268775695), np.float64(0.6465215651273386), np.float64(0.6465215885793516), np.float64(0.6465216029581446), np.float64(0.6465216117738678), np.float64(0.6465216171787311), np.float64(0.6465216204924253), np.float64(0.6465216225239977), np.float64(0.6465216237695417), np.float64(0.6465216245331302), np.float64(0.64652162500126), np.float64(0.6465216252882899)]"
32,C500-9.mtx,FW,l2,Armijo Rule,38,True,0.28913586899943766,"[np.float64(0.5), np.float64(0.75), np.float64(0.8125), np.float64(0.828125), np.float64(0.83203125), np.float64(0.8330078125), np.float64(0.833251953125), np.float64(0.83331298828125), np.float64(0.8749885559082031), np.float64(0.8984310626983643), np.float64(0.9116174727678299), np.float64(0.9190348284319043), np.float64(0.9232070909929462), np.float64(0.9255539886835322), np.float64(0.9268741186344869), np.float64(0.9276166917318989), np.float64(0.9280343890991931), np.float64(0.9282693438682961), np.float64(0.9284015059259165), np.float64(0.9284758470833281), np.float64(0.928517663984372), np.float64(0.9285411859912093), np.float64(0.9285544171200553), np.float64(0.9285618596300312), np.float64(0.9285660460418925), np.float64(0.9374958790008239), np.float64(0.9443327823600058), np.float64(0.9495672864943794), np.float64(0.9535749537222593), np.float64(0.9566433239436047), np.float64(0.9589925448943223), np.float64(0.9607911671847156), np.float64(0.962168237375798), np.float64(0.9632225567408452), np.float64(0.9640297700047097), np.float64(0.9646477926598558), np.float64(0.965120966255202), np.float64(0.9654832397891392), np.float64(0.9657594734431334), np.float64(0.9659711063370262), np.float64(0.9661323948830081), np.float64(0.9662545813713175), np.float64(0.9663458553056897), np.float64(0.9664117554941498), np.float64(0.9664552428452379), np.float64(0.9664858282725862), np.float64(0.9665060840685998), np.float64(0.9665219381655886), np.float64(0.9665332697012092), np.float64(0.9665381805403653), np.float64(0.968620601443916), np.float64(0.9704467363670176), np.float64(0.9720465904840753), np.float64(0.9734462781663956), np.float64(0.9746684297931227), np.float64(0.9757325332146608), np.float64(0.9766552137604466), np.float64(0.9774504552063285), np.float64(0.9781297625676696), np.float64(0.9787022659085935), np.float64(0.979174762492291), np.float64(0.9795973474977553), np.float64(0.9799583246645727), np.float64(0.9802644089286938), np.float64(0.980543142597614), np.float64(0.9807776603492694), np.float64(0.9809717465330486), np.float64(0.9811492422456805), np.float64(0.9812975264073687), np.float64(0.9814149042992003), np.float64(0.9815041934783878), np.float64(0.9815678042422237), np.float64(0.9816077842253303), np.float64(0.9816258572593625), np.float64(0.9821263108123665), np.float64(0.9825807919975323), np.float64(0.9829904898859989), np.float64(0.9833563716632803), np.float64(0.9836791272445913), np.float64(0.98395919156603), np.float64(0.9841967262290167), np.float64(0.9843916015569157), np.float64(0.984543368211619), np.float64(0.9846824280152857), np.float64(0.984801794557272), np.float64(0.9849157691002564), np.float64(0.9850199917721343), np.float64(0.9851060506346181), np.float64(0.9851882484220547), np.float64(0.9852628838852924), np.float64(0.985320398766025), np.float64(0.9853759194376513), np.float64(0.9854249566446598), np.float64(0.98545741465585), np.float64(0.9854904622956023), np.float64(0.9855166440072352), np.float64(0.985526212367845), np.float64(0.9855403618220137), np.float64(0.9855450639622688), np.float64(0.9856633288320391), np.float64(0.9857669721553088)]"
33,C500-9.mtx,PFW,l2,Armijo Rule,38,True,0.4225682976004464,"[np.float64(0.5), np.float64(0.75), np.float64(0.8125), np.float64(0.875), np.float64(0.890625), np.float64(0.90625), np.float64(0.921875), np.float64(0.9375), np.float64(0.94140625), np.float64(0.9453125), np.float64(0.94921875), np.float64(0.953125), np.float64(0.95703125), np.float64(0.9609375), np.float64(0.96484375), np.float64(0.96875), np.float64(0.9697265625), np.float64(0.970703125), np.float64(0.9716796875), np.float64(0.97265625), np.float64(0.9736328125), np.float64(0.974609375), np.float64(0.9755859375), np.float64(0.9765625), np.float64(0.9775390625), np.float64(0.978515625), np.float64(0.9794921875), np.float64(0.98046875), np.float64(0.9814453125), np.float64(0.982421875), np.float64(0.9833984375), np.float64(0.984375), np.float64(0.984619140625), np.float64(0.98486328125), np.float64(0.985107421875), np.float64(0.9853515625), np.float64(0.985595703125), np.float64(0.98583984375), np.float64(0.98590087890625), np.float64(0.9859619140625), np.float64(0.98602294921875), np.float64(0.986083984375), np.float64(0.98614501953125), np.float64(0.9862060546875), np.float64(0.98626708984375), np.float64(0.986328125), np.float64(0.98638916015625), np.float64(0.9864501953125), np.float64(0.98651123046875), np.float64(0.986572265625), np.float64(0.9865875244140625), np.float64(0.986602783203125), np.float64(0.9866180419921875), np.float64(0.98663330078125), np.float64(0.9866485595703125), np.float64(0.986663818359375), np.float64(0.9866790771484375), np.float64(0.9866943359375), np.float64(0.9867095947265625), np.float64(0.986724853515625), np.float64(0.9867401123046875), np.float64(0.98675537109375), np.float64(0.9867706298828125), np.float64(0.986785888671875), np.float64(0.9867875576019287), np.float64(0.9867892265319824), np.float64(0.9867908954620361), np.float64(0.9867925643920898), np.float64(0.9867942333221436), np.float64(0.9867959022521973), np.float64(0.986797571182251), np.float64(0.9867992401123047), np.float64(0.9868009090423584), np.float64(0.9868025779724121), np.float64(0.9868054986000061), np.float64(0.9868084192276001), np.float64(0.9868113398551941), np.float64(0.9868142604827881), np.float64(0.9868171811103821), np.float64(0.9868201017379761), np.float64(0.9868230223655701), np.float64(0.9868259429931641), np.float64(0.9868288636207581), np.float64(0.986831784248352), np.float64(0.9868325144052505), np.float64(0.986833244562149), np.float64(0.9868339747190475), np.float64(0.986834704875946), np.float64(0.9868354350328445), np.float64(0.986836165189743), np.float64(0.9868368953466415), np.float64(0.98683762550354), np.float64(0.9868379456456751), np.float64(0.9868382657878101), np.float64(0.9868385859299451), np.float64(0.9868389060720801), np.float64(0.9868392262142152), np.float64(0.9868395463563502), np.float64(0.9868398664984852), np.float64(0.9868401866406202), np.float64(0.9868405067827553)]"
34,C500-9.mtx,AFW,l2,Armijo Rule,37,True,0.4960501489997114,"[np.float64(0.5), np.float64(0.75), np.float64(0.8125), np.float64(0.828125), np.float64(0.83203125), np.float64(0.8330078125), np.float64(0.833251953125), np.float64(0.83331298828125), np.float64(0.8749885559082031), np.float64(0.8984310626983643), np.float64(0.9116174727678299), np.float64(0.9190348284319043), np.float64(0.9232070909929462), np.float64(0.9255539886835322), np.float64(0.9268741186344869), np.float64(0.9276166917318989), np.float64(0.9280343890991931), np.float64(0.9282693438682961), np.float64(0.9284015059259165), np.float64(0.9284758470833281), np.float64(0.928517663984372), np.float64(0.9285411859912093), np.float64(0.9285544171200553), np.float64(0.928561859630031), np.float64(0.9285660460418925), np.float64(0.9374958790008239), np.float64(0.9443327823600058), np.float64(0.9495672864943794), np.float64(0.9535749537222592), np.float64(0.9566433239436049), np.float64(0.9589925448943224), np.float64(0.9607911671847156), np.float64(0.9621682373757979), np.float64(0.9632225567408452), np.float64(0.9640297700047095), np.float64(0.9646477926598558), np.float64(0.9651209662552022), np.float64(0.9654819460515093), np.float64(0.9657584829252606), np.float64(0.9659693574539068), np.float64(0.9661293224880922), np.float64(0.9662491956079741), np.float64(0.966336423273905), np.float64(0.9663952441205457), np.float64(0.9664371821731652), np.float64(0.9664656782269311), np.float64(0.9664878906645706), np.float64(0.9665039750536963), np.float64(0.9665119869580602), np.float64(0.9665131012486012), np.float64(0.9685930686654257), np.float64(0.9704156745956563), np.float64(0.9720107112987568), np.float64(0.9734040202257579), np.float64(0.9746178846494638), np.float64(0.9756713533025911), np.float64(0.9765804980166043), np.float64(0.9773586066511535), np.float64(0.9780163107723003), np.float64(0.9785616455088543), np.float64(0.9790487354090995), np.float64(0.9794657106353857), np.float64(0.9798202665557018), np.float64(0.9801422498859436), np.float64(0.9804140825011086), np.float64(0.9806401627560518), np.float64(0.9808462390679707), np.float64(0.9810191283683674), np.float64(0.9811572685380833), np.float64(0.981263880814163), np.float64(0.9813417258858729), np.float64(0.9813931546301483), np.float64(0.9814201523437267), np.float64(0.9814243772337884), np.float64(0.9819169694613503), np.float64(0.9823619044323143), np.float64(0.9827602424759191), np.float64(0.983112780675959), np.float64(0.9834200358408979), np.float64(0.9836822280842549), np.float64(0.9839570070650481), np.float64(0.9841483487353131), np.float64(0.9842949156299694), np.float64(0.984428521240026), np.float64(0.9845419315133097), np.float64(0.9846509171776943), np.float64(0.9847496514125494), np.float64(0.9848295969325734), np.float64(0.9849070870429345), np.float64(0.9849759553191675), np.float64(0.9850269067890499), np.float64(0.9850778900702007), np.float64(0.9851205433517014), np.float64(0.9851455684697571), np.float64(0.985174236294552), np.float64(0.985192911642965), np.float64(0.9851935383065534), np.float64(0.9852036307306772), np.float64(0.9852039671632229), np.float64(0.985318658330819), np.float64(0.9854071342827009)]"
35,C500-9.mtx,PGD,l2,Armijo Rule,49,True,0.09793360399999074,"[np.float64(0.5), np.float64(0.8493723481268031), np.float64(0.9249467558885381), np.float64(0.9601701734021104), np.float64(0.9765198411192496), np.float64(0.983815572662555), np.float64(0.9846485943800017), np.float64(0.9875689298886328), np.float64(0.987197347725998), np.float64(0.9883313260423656), np.float64(0.9878492091173287), np.float64(0.988520150933891), np.float64(0.9879495373074403), np.float64(0.9885348689788483), np.float64(0.9879546574386119), np.float64(0.9885371512706085), np.float64(0.9879563909700453), np.float64(0.9885405485240044), np.float64(0.9879628562780913), np.float64(0.9885547077054677), np.float64(0.988011336433355), np.float64(0.988708163940097), np.float64(0.9882821357922946), np.float64(0.9888826110402426), np.float64(0.9886348546339205), np.float64(0.9890482429743357), np.float64(0.9891075028895621), np.float64(0.989339719936256), np.float64(0.989445818936346), np.float64(0.9896412356675073), np.float64(0.9897572476923461), np.float64(0.9897862506985828), np.float64(0.9897935014501784), np.float64(0.9897953141380536), np.float64(0.9897957673100328), np.float64(0.9897958806030384), np.float64(0.9897959089262753), np.float64(0.9897959160070979), np.float64(0.9897959177772957), np.float64(0.9897959182198162)]"
36,C500-9.mtx,FW,l0,Armijo Rule,39,True,0.3580894160004391,"[np.float64(-0.06952834371006403), np.float64(0.3714918998073458), np.float64(0.4608566214640995), np.float64(0.4769878856765448), np.float64(0.4797582737327454), np.float64(0.48024665052951965), np.float64(0.4803395927182687), np.float64(0.5415823268563238), np.float64(0.572156388520402), np.float64(0.5871517021602155), np.float64(0.5944151678460837), np.float64(0.5979102925946251), np.float64(0.5995908125526803), np.float64(0.6004025295596951), np.float64(0.6007981712047872), np.float64(0.600993437055643), np.float64(0.6010912382575706), np.float64(0.6011410000280575), np.float64(0.6011667187820908), np.float64(0.6011802085607933), np.float64(0.6011873784450754), np.float64(0.6011912332080049), np.float64(0.6105982086673363), np.float64(0.6173108801127916), np.float64(0.6220939866084195), np.float64(0.6254992484005446), np.float64(0.6279228886934953), np.float64(0.6296483502028902), np.float64(0.6308777450861807), np.float64(0.6317548273389928), np.float64(0.6323816538573053), np.float64(0.6328305925988691), np.float64(0.6331529305647303), np.float64(0.6333850163181721), np.float64(0.6335526268623499), np.float64(0.6336740630609905), np.float64(0.6337623390178728), np.float64(0.6338267283504728), np.float64(0.6338738554017392), np.float64(0.633906816489274), np.float64(0.6339313464430435), np.float64(0.6339484201445079), np.float64(0.6339592326490774), np.float64(0.6339640480890467), np.float64(0.6354585147371765), np.float64(0.6367259307026374), np.float64(0.637800569612113), np.float64(0.6387129814624859), np.float64(0.6394873810859605), np.float64(0.6401433590270879), np.float64(0.640698323988873), np.float64(0.6411668626156976), np.float64(0.6415611309976956), np.float64(0.6418911766513133), np.float64(0.6421651981749974), np.float64(0.6423897478457777), np.float64(0.6425698803998082), np.float64(0.6427092489989736), np.float64(0.642810146745617), np.float64(0.6429008787314523), np.float64(0.6429723639109047), np.float64(0.6430269731158376), np.float64(0.643079696680799), np.float64(0.6431187146679598), np.float64(0.6431450665867305), np.float64(0.6431719808308759), np.float64(0.6431905570350973), np.float64(0.6431988339345782), np.float64(0.6434652067823836), np.float64(0.643705998196308), np.float64(0.6439225176263242), np.float64(0.6441158898225062), np.float64(0.6442870580851159), np.float64(0.6444367854983211), np.float64(0.6445656539994737), np.float64(0.6446740610906039), np.float64(0.6447622139461548), np.float64(0.6448301206095488), np.float64(0.6448915076917585), np.float64(0.6449433934659918), np.float64(0.6449921359846753), np.float64(0.6450362198516479), np.float64(0.6450719785101644), np.float64(0.6451053241627607), np.float64(0.6451357117573308), np.float64(0.645158440694372), np.float64(0.6451792856836895), np.float64(0.6451983896820099), np.float64(0.6452103290219402), np.float64(0.6452209735940366), np.float64(0.6452306975190852), np.float64(0.6452335043753421), np.float64(0.6452357689564365), np.float64(0.6452374037615356), np.float64(0.6452936032419843), np.float64(0.6453429844749388), np.float64(0.6453853415690916), np.float64(0.6454209337690688), np.float64(0.6454562419076747), np.float64(0.6454878938728126), np.float64(0.6455174863563458)]"
